UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
2660455,19,2,2,1,1,2,2,2,2,1,,469,02399,222,R,4,1
2660455,20,2,2,1,1,1,2,2,3,1,,469,02399,222,R,4,1
2660455,03,2,2,2,1,1,2,2,2,1,,469,02399,222,R,4,1
2660455,07,2,1,2,1,1,1,1,5,1,,469,02399,222,R,4,1
2660455,08,2,2,2,1,1,2,2,2,1,,469,02399,222,R,4,1
2660455,04,2,2,2,1,1,2,2,5,1,,469,02399,222,R,4,1
2660455,05,3,1,1,1,1,1,1,2,1,,469,02399,222,R,4,1
2660455,06,2,2,2,1,1,2,1,4,1,,469,02399,222,R,4,1
2660455,12,2,2,1,1,1,2,1,5,1,,469,02399,222,R,4,1
2660455,14,2,2,1,1,1,2,1,9,1,,469,02399,222,R,4,1
2660455,17,2,2,1,1,2,2,2,2,1,,469,02399,222,R,4,1
2660455,02,2,2,2,1,1,1,2,6,1,,469,02399,222,R,4,1
2660455,09,2,2,2,1,1,2,2,5,1,,469,02399,222,R,4,1
2660455,10,2,2,2,1,1,2,2,4,1,,469,02399,222,R,4,1
2660455,11,2,2,2,1,1,1,2,5,1,,469,02399,222,R,4,1
2660455,18,2,2,1,1,1,2,2,2,1,,469,02399,222,R,4,1
2660602,02,3,1,2,1,1,1,1,4,1,,530,02400,222,R,4,1
2660602,03,2,2,5,1,1,2,2,4,1,,530,02400,222,R,4,1
2660602,04,3,1,2,1,1,1,1,2,1,,530,02400,222,R,4,1
2660602,05,1,2,5,1,1,1,2,5,1,,530,02400,222,R,4,1
2660602,14,2,1,2,1,1,2,1,2,1,,530,02400,222,R,4,1
2660602,08,2,1,2,1,1,1,2,2,1,,530,02400,222,R,4,1
2660602,09,2,1,2,1,1,1,1,2,1,,530,02400,222,R,4,1
2660602,10,2,5,5,1,1,1,1,3,1,,530,02400,222,R,4,1
2660602,13,2,2,5,1,1,2,2,2,1,,530,02400,222,R,4,1
2660602,17,3,5,2,1,1,1,1,2,2,2,530,02400,222,R,4,1
2660602,18,3,2,2,1,1,1,2,1,1,,530,02400,222,R,4,1
2660602,15,2,5,2,1,1,1,1,3,1,,530,02400,222,R,4,1
2660602,16,2,5,2,1,1,1,2,2,1,,530,02400,222,R,4,1
2660602,06,3,1,2,1,1,1,1,5,1,,530,02400,222,R,4,1
2660602,07,2,2,5,1,1,1,1,2,1,,530,02400,222,R,4,1
2660602,11,2,5,5,1,1,1,1,2,1,,530,02400,222,R,4,1
2660602,12,2,5,5,1,1,1,1,3,1,,530,02400,222,R,4,1
2660649,12,3,1,1,1,1,1,1,3,1,,475,02401,223,R,4,2
2660649,13,2,1,1,1,1,1,1,3,1,,475,02401,223,R,4,2
2660649,06,2,1,1,1,1,1,2,2,1,,475,02401,223,R,4,2
2660649,19,2,1,1,1,1,2,1,1,1,,475,02401,223,R,4,2
2660649,18,2,1,1,1,1,1,1,2,1,,475,02401,223,R,4,2
2660649,17,3,1,1,1,1,1,2,1,1,,475,02401,223,R,4,2
2660649,03,2,1,1,1,1,2,2,5,1,,475,02401,223,R,4,2
2660649,10,3,1,1,1,1,1,1,1,1,,475,02401,223,R,4,2
2660649,05,2,1,1,1,1,1,1,1,1,,475,02401,223,R,4,2
2660649,02,2,1,1,1,1,1,1,5,1,,475,02401,223,R,4,2
2660649,01,3,1,1,1,1,1,1,2,1,,475,02401,223,R,4,2
2660649,04,1,1,1,1,1,1,1,5,1,,475,02401,223,R,4,2
2660649,20,2,1,1,1,1,1,1,2,1,,475,02401,223,R,4,2
2660649,14,2,1,1,1,1,1,1,3,1,,475,02401,223,R,4,2
2660649,15,2,1,1,1,1,1,1,5,1,,475,02401,223,R,4,2
2660649,09,3,1,2,1,1,1,1,5,1,,475,02401,223,R,4,2
2660649,07,2,1,1,1,1,1,1,4,1,,475,02401,223,R,4,2
2660649,16,2,1,1,1,1,1,2,6,1,,475,02401,223,R,4,2
2660693,01,3,1,1,1,1,1,1,3,1,,444,02402,223,R,4,2
2660693,04,2,1,1,1,1,1,2,2,1,,444,02402,223,R,4,2
2660693,08,2,1,5,1,1,2,2,1,1,,444,02402,223,R,4,2
2660693,12,2,1,1,1,1,1,2,2,1,,444,02402,223,R,4,2
2660693,13,3,1,1,1,1,1,1,2,1,,444,02402,223,R,4,2
2660693,17,2,1,2,1,1,1,2,2,1,,444,02402,223,R,4,2
2660693,05,2,1,1,1,1,1,1,2,1,,444,02402,223,R,4,2
2660693,06,2,1,1,1,1,1,2,1,1,,444,02402,223,R,4,2
2660693,07,2,1,2,1,1,2,2,2,1,,444,02402,223,R,4,2
2660693,09,3,1,1,1,1,1,1,2,1,,444,02402,223,R,4,2
2660693,10,2,1,1,1,1,1,1,2,1,,444,02402,223,R,4,2
2660693,02,2,1,1,1,1,2,1,3,1,,444,02402,223,R,4,2
2660693,11,2,1,1,1,1,1,1,4,1,,444,02402,223,R,4,2
2660693,20,2,1,1,1,2,2,2,4,1,,444,02402,223,R,4,2
2660693,19,2,1,1,1,1,1,2,3,1,,444,02402,223,R,4,2
2660693,18,2,1,1,1,1,1,1,2,1,,444,02402,223,R,4,2
2660693,16,2,1,1,1,1,1,2,4,1,,444,02402,223,R,4,2
2660693,15,2,2,5,1,1,2,2,1,1,,444,02402,223,R,4,2
2660693,14,2,1,2,1,1,1,1,4,1,,444,02402,223,R,4,2
2660696,02,2,1,1,1,1,1,1,3,1,,445,02403,223,R,4,2
2660696,11,2,1,1,1,1,1,1,3,1,,445,02403,223,R,4,2
2660696,05,2,1,1,1,1,1,1,3,1,,445,02403,223,R,4,2
2660696,07,3,1,1,1,1,1,1,2,1,,445,02403,223,R,4,2
2660696,10,2,1,1,1,1,1,1,2,1,,445,02403,223,R,4,2
2660696,01,2,1,1,1,1,1,2,2,1,,445,02403,223,R,4,2
2660696,15,3,1,2,1,1,1,1,2,1,,445,02403,223,R,4,2
2660696,12,2,1,1,1,1,1,2,1,1,,445,02403,223,R,4,2
2660696,14,2,1,1,1,1,1,1,5,1,,445,02403,223,R,4,2
2660696,09,2,1,2,1,1,1,1,3,1,,445,02403,223,R,4,2
2660696,04,3,1,1,1,1,1,2,5,1,,445,02403,223,R,4,2
2660696,20,2,1,2,1,1,1,1,3,1,,445,02403,223,R,4,2
2660696,19,3,1,2,1,1,1,1,5,1,,445,02403,223,R,4,2
2660696,18,2,1,1,1,1,2,2,3,1,,445,02403,223,R,4,2
2660696,17,3,1,1,1,1,1,1,3,1,,445,02403,223,R,4,2
2660696,16,2,1,1,1,1,1,1,4,1,,445,02403,223,R,4,2
2660696,13,2,1,1,1,1,1,2,1,1,,445,02403,223,R,4,2
2660696,03,3,1,1,1,1,1,1,4,1,,445,02403,223,R,4,2
2660715,06,3,1,2,1,1,1,1,1,1,,431,02404,222,R,4,1
2660715,20,3,1,1,1,1,1,1,3,1,,431,02404,222,R,4,1
2660715,08,2,2,2,1,1,2,2,3,1,,431,02404,222,R,4,1
2660715,09,2,2,2,1,2,2,2,1,1,,431,02404,222,R,4,1
2660715,15,2,2,2,1,2,2,2,6,1,,431,02404,222,R,4,1
2660715,16,2,1,2,1,1,1,1,4,1,,431,02404,222,R,4,1
2660715,01,3,2,5,1,1,1,2,3,1,,431,02404,222,R,4,1
2660715,03,3,1,2,1,1,2,1,2,1,,431,02404,222,R,4,1
2660715,04,2,4,5,1,2,2,2,3,1,,431,02404,222,R,4,1
2660715,05,2,2,2,1,1,2,2,5,1,,431,02404,222,R,4,1
2660715,10,3,2,2,1,1,2,2,4,1,,431,02404,222,R,4,1
2660715,11,2,2,2,1,1,2,2,3,1,,431,02404,222,R,4,1
2660715,14,2,2,2,1,2,2,2,2,1,,431,02404,222,R,4,1
2660715,02,2,2,2,1,2,2,2,4,1,,431,02404,222,R,4,1
2660715,12,2,2,2,1,1,2,2,3,1,,431,02404,222,R,4,1
2660715,13,2,2,2,1,1,2,2,3,1,,431,02404,222,R,4,1
2660715,17,1,2,2,1,2,2,2,7,1,,431,02404,222,R,4,1
2660715,18,2,2,2,1,2,2,2,2,1,,431,02404,222,R,4,1
2660715,19,3,2,2,1,1,2,1,3,1,,431,02404,222,R,4,1
2660715,07,2,2,2,1,1,2,2,4,1,,431,02404,222,R,4,1
2700029,03,3,1,1,1,1,1,2,1,1,,370,02405,235,U,1,3
2700029,04,2,1,1,1,1,1,2,2,1,,370,02405,235,U,1,3
2700029,05,2,1,1,1,1,2,2,2,1,,370,02405,235,U,1,3
2700029,01,3,1,1,1,1,1,1,3,1,,370,02405,235,U,1,3
2700083,04,2,1,1,1,1,1,2,2,1,,299,02406,235,U,1,3
2700083,03,2,1,1,1,1,1,2,1,1,,299,02406,235,U,1,3
2700083,01,3,1,1,1,1,1,2,2,1,,299,02406,235,U,1,3
2700083,02,3,1,1,1,1,1,1,3,1,,299,02406,235,U,1,3
2700083,05,3,1,1,1,1,1,1,1,1,,299,02406,235,U,1,3
2700101,03,3,1,1,1,1,2,2,3,1,,1689,02407,234,U,1,2
2700101,05,3,1,1,1,1,1,2,2,1,,1689,02407,234,U,1,2
2700101,02,2,1,1,1,1,2,2,3,1,,1689,02407,234,U,1,2
2700104,03,3,1,1,1,1,1,2,5,1,,330,02408,235,U,1,3
2700104,05,2,1,1,1,1,1,2,2,1,,330,02408,235,U,1,3
2700104,04,3,1,1,1,1,1,2,3,1,,330,02408,235,U,1,3
2700104,02,3,1,1,1,1,1,2,2,1,,330,02408,235,U,1,3
2700104,01,3,1,1,1,1,1,1,3,1,,330,02408,235,U,1,3
2700117,01,2,1,2,1,1,1,1,4,1,,2091,02409,234,U,1,2
2700117,04,3,1,2,1,1,1,2,3,1,,2091,02409,234,U,1,2
2700117,02,2,1,2,1,1,1,2,4,1,,2091,02409,234,U,1,2
2700136,01,3,1,1,1,1,1,1,3,1,,207,02410,236,U,1,4
2700136,02,3,1,1,1,1,1,1,3,1,,207,02410,236,U,1,4
2700137,05,3,1,1,1,1,1,1,3,1,,221,02411,236,U,1,4
2700212,05,3,1,1,1,1,1,1,3,1,,303,02412,235,U,1,3
2700212,04,3,1,1,1,1,1,2,9,1,,303,02412,235,U,1,3
2700212,03,3,1,1,1,1,1,1,4,1,,303,02412,235,U,1,3
2700212,02,2,1,1,1,1,2,2,3,1,,303,02412,235,U,1,3
2700212,01,3,1,1,1,1,1,1,6,1,,303,02412,235,U,1,3
2700264,03,3,1,1,1,1,1,1,8,2,2,1723,02413,234,U,1,2
2700264,05,2,1,1,1,1,1,2,1,1,,1723,02413,234,U,1,2
2700264,01,3,1,1,1,1,1,2,5,1,,1723,02413,234,U,1,2
2700264,04,2,1,1,1,1,1,2,4,1,,1723,02413,234,U,1,2
2700294,04,2,2,1,1,1,1,2,2,1,,1727,02414,234,U,1,2
2700294,01,3,1,1,1,1,2,2,1,1,,1727,02414,234,U,1,2
2700294,05,3,1,1,1,1,1,2,3,1,,1727,02414,234,U,1,2
2700294,02,2,1,1,1,2,2,2,2,1,,1727,02414,234,U,1,2
2700297,05,3,1,1,1,1,1,1,4,1,,395,02415,235,U,1,3
2700297,01,3,1,1,1,1,1,2,4,1,,395,02415,235,U,1,3
2700297,03,2,1,1,1,1,1,2,4,1,,395,02415,235,U,1,3
2700297,04,2,1,1,1,1,1,2,4,1,,395,02415,235,U,1,3
2700316,03,2,1,1,1,1,1,2,4,1,,2058,02416,234,U,1,2
2700316,04,3,1,1,1,1,2,2,4,1,,2058,02416,234,U,1,2
2700316,02,2,1,1,1,1,1,1,4,1,,2058,02416,234,U,1,2
2700316,01,2,2,1,1,1,2,2,3,1,,2058,02416,234,U,1,2
2700316,05,3,1,1,1,1,1,2,7,1,,2058,02416,234,U,1,2
2700337,01,3,1,1,1,1,1,1,5,1,,468,02417,235,U,1,3
2700337,02,3,1,1,1,1,1,1,11,1,,468,02417,235,U,1,3
2700337,04,3,1,1,1,1,1,1,4,2,2,468,02417,235,U,1,3
2700337,05,3,1,1,1,1,1,1,5,1,,468,02417,235,U,1,3
2700393,01,3,1,1,1,1,1,1,4,1,,223,02418,236,U,1,4
2700393,03,3,1,1,1,1,1,1,5,1,,223,02418,236,U,1,4
2700393,04,3,1,1,1,1,1,1,2,1,,223,02418,236,U,1,4
2700393,02,3,1,1,1,1,1,1,4,1,,223,02418,236,U,1,4
2700406,05,3,1,1,1,1,1,1,1,1,,217,02419,236,U,1,4
2700406,01,3,1,1,1,1,1,1,3,1,,217,02419,236,U,1,4
2700409,02,3,1,1,1,1,1,1,5,1,,399,02420,235,U,1,3
2700409,04,3,1,1,1,2,1,2,4,1,,399,02420,235,U,1,3
2700409,03,3,1,1,1,1,1,1,2,1,,399,02420,235,U,1,3
2700409,01,3,1,1,1,1,1,1,6,1,,399,02420,235,U,1,3
2700409,05,3,1,1,1,1,1,1,5,1,,399,02420,235,U,1,3
2700417,02,3,1,1,1,1,1,2,4,1,,360,02421,235,U,1,3
2700417,05,3,1,1,1,1,1,2,3,1,,360,02421,235,U,1,3
2700417,04,3,1,1,1,1,1,1,3,1,,360,02421,235,U,1,3
2700417,03,3,1,1,1,1,1,1,3,1,,360,02421,235,U,1,3
2700425,02,2,2,1,1,1,2,2,1,1,,371,02422,235,U,1,3
2700425,01,3,1,1,1,1,1,1,1,1,,371,02422,235,U,1,3
2700425,03,3,1,1,1,1,1,1,2,1,,371,02422,235,U,1,3
2700448,05,3,1,1,1,1,1,1,3,1,,215,02423,236,U,1,4
2700448,03,3,1,1,1,1,1,1,1,1,,215,02423,236,U,1,4
2700448,02,3,1,1,1,1,1,1,4,1,,215,02423,236,U,1,4
2700448,01,3,1,1,1,1,1,1,2,1,,215,02423,236,U,1,4
2700454,04,3,1,1,1,1,1,1,5,1,,1661,02424,234,U,1,2
2700454,03,2,1,1,1,1,1,1,2,1,,1661,02424,234,U,1,2
2700454,02,2,1,1,1,1,1,2,2,1,,1661,02424,234,U,1,2
2700454,05,2,1,1,1,1,1,1,10,1,,1661,02424,234,U,1,2
2700454,01,3,1,1,1,1,2,2,5,1,,1661,02424,234,U,1,2
2700465,02,3,1,1,1,1,1,2,5,1,,425,02425,235,U,1,3
2700465,04,2,1,1,1,1,1,2,1,1,,425,02425,235,U,1,3
2700465,03,3,1,1,1,1,2,2,2,1,,425,02425,235,U,1,3
2700465,01,2,2,1,1,1,1,2,5,1,,425,02425,235,U,1,3
2700521,04,3,1,1,1,1,2,1,2,1,,355,02426,235,U,1,3
2700521,03,3,1,1,1,1,1,1,5,1,,355,02426,235,U,1,3
2700521,02,3,1,1,1,1,1,1,2,1,,355,02426,235,U,1,3
2700521,01,3,1,1,1,1,1,1,5,1,,355,02426,235,U,1,3
2700521,05,3,1,1,1,1,1,2,4,1,,355,02426,235,U,1,3
2700522,03,3,1,1,1,1,1,1,3,1,,286,02427,235,U,1,3
2700522,02,3,1,1,1,1,1,2,4,1,,286,02427,235,U,1,3
2700522,01,3,1,1,1,1,1,1,2,1,,286,02427,235,U,1,3
2700582,01,2,1,1,1,1,1,2,4,1,,1617,02428,234,U,1,2
2700582,03,3,1,1,1,1,2,1,2,1,,1617,02428,234,U,1,2
2700582,02,3,1,1,1,1,1,1,5,1,,1617,02428,234,U,1,2
2700582,05,3,1,1,1,1,1,2,3,1,,1617,02428,234,U,1,2
2700605,04,3,1,1,1,1,1,2,2,1,,233,02429,236,U,1,4
2700605,01,3,1,1,1,1,1,2,2,1,,233,02429,236,U,1,4
2700605,05,3,1,1,1,1,1,2,5,1,,233,02429,236,U,1,4
2700605,02,3,1,1,1,1,1,1,2,1,,233,02429,236,U,1,4
2700605,03,2,1,1,1,1,1,1,6,1,,233,02429,236,U,1,4
2700634,01,2,1,1,1,1,1,2,5,1,,143,02430,236,U,1,4
2700634,02,3,1,1,1,1,1,1,5,1,,143,02430,236,U,1,4
2700634,03,2,1,1,1,1,1,1,3,1,,143,02430,236,U,1,4
2700634,05,3,1,1,1,1,1,1,4,1,,143,02430,236,U,1,4
2700662,05,1,1,1,1,1,1,2,5,1,,370,02431,235,U,1,3
2700662,03,3,1,1,1,1,1,1,7,1,,370,02431,235,U,1,3
2700662,04,2,1,1,1,1,1,2,4,1,,370,02431,235,U,1,3
2700662,01,3,1,1,1,1,1,2,5,1,,370,02431,235,U,1,3
2700662,02,2,1,1,1,1,1,2,3,1,,370,02431,235,U,1,3
2700663,05,3,1,1,1,1,1,1,5,1,,196,02432,236,U,1,4
2700663,03,3,1,1,1,1,1,1,5,1,,196,02432,236,U,1,4
2700663,04,3,1,1,1,1,1,1,4,1,,196,02432,236,U,1,4
2700663,01,3,1,1,1,2,1,1,4,1,,196,02432,236,U,1,4
2700670,01,3,1,1,1,1,1,1,2,1,,224,02433,236,U,1,4
2700670,04,3,1,1,1,1,1,1,2,1,,224,02433,236,U,1,4
2700670,02,3,1,1,1,1,1,1,1,1,,224,02433,236,U,1,4
2700671,05,3,1,1,1,1,2,2,2,1,,238,02434,236,U,1,4
2700671,04,3,1,1,1,1,1,1,4,1,,238,02434,236,U,1,4
2700671,03,3,1,1,1,1,1,1,5,1,,238,02434,236,U,1,4
2700671,01,3,1,1,1,1,2,1,4,1,,238,02434,236,U,1,4
2700683,05,2,1,1,1,1,1,1,2,1,,370,02435,235,U,1,3
2700683,03,3,1,1,1,1,1,2,2,2,2,370,02435,235,U,1,3
2700683,02,3,1,1,1,1,1,1,5,1,,370,02435,235,U,1,3
2700683,04,3,1,1,1,1,2,2,3,1,,370,02435,235,U,1,3
2700683,01,3,1,1,1,1,1,1,2,1,,370,02435,235,U,1,3
2700685,05,3,1,1,1,1,1,2,1,1,,402,02436,235,U,1,3
2700685,01,3,1,1,1,1,1,1,2,1,,402,02436,235,U,1,3
2700685,02,3,1,1,1,1,1,1,4,1,,402,02436,235,U,1,3
2700689,01,2,1,1,1,1,1,2,2,1,,232,02437,236,U,1,4
2700689,05,3,1,1,1,1,1,1,5,1,,232,02437,236,U,1,4
2700703,03,3,1,1,1,1,1,1,3,1,,232,02438,236,U,1,4
2700703,04,3,1,1,1,1,1,1,4,1,,232,02438,236,U,1,4
2700703,05,3,1,1,1,1,1,1,7,1,,232,02438,236,U,1,4
2700709,04,3,1,1,1,1,1,1,2,1,,219,02439,236,U,1,4
2700709,03,3,1,1,1,1,1,1,1,1,,219,02439,236,U,1,4
2700709,01,3,1,1,1,1,1,1,5,1,,219,02439,236,U,1,4
2700716,03,3,1,1,1,1,1,1,8,1,,368,02440,235,U,1,3
2700716,02,2,1,1,1,1,1,2,7,1,,368,02440,235,U,1,3
2700716,01,3,1,1,1,1,1,1,5,1,,368,02440,235,U,1,3
2700716,05,3,1,1,1,1,1,1,2,1,,368,02440,235,U,1,3
2700716,04,3,1,1,1,1,1,1,1,1,,368,02440,235,U,1,3
2700719,04,3,1,1,1,1,1,2,3,1,,335,02441,235,U,1,3
2700719,03,2,1,1,1,1,1,1,3,1,,335,02441,235,U,1,3
2700719,01,3,1,1,1,1,1,1,2,1,,335,02441,235,U,1,3
2700721,03,2,1,1,1,1,1,2,1,1,,2078,02442,234,U,1,2
2700721,01,3,1,1,1,1,1,2,6,1,,2078,02442,234,U,1,2
2700721,04,3,4,1,1,2,2,2,3,1,,2078,02442,234,U,1,2
2700721,02,2,1,1,1,1,1,2,3,1,,2078,02442,234,U,1,2
2700721,05,2,1,1,1,1,1,2,10,2,3,2078,02442,234,U,1,2
2700750,05,3,1,1,1,1,1,2,1,1,,231,02443,236,U,1,4
2700750,03,3,1,1,1,1,1,1,3,1,,231,02443,236,U,1,4
2700793,05,3,1,1,1,1,1,2,3,1,,236,02444,236,U,1,4
2700793,01,3,1,1,1,1,1,1,4,1,,236,02444,236,U,1,4
2700793,02,3,1,1,1,1,1,1,3,1,,236,02444,236,U,1,4
2700793,04,3,1,1,1,1,1,2,1,1,,236,02444,236,U,1,4
2700793,03,3,1,1,1,1,2,2,1,1,,236,02444,236,U,1,4
2700794,01,3,1,1,1,1,1,1,4,1,,210,02445,236,U,1,4
2700794,04,3,1,1,1,1,1,1,4,1,,210,02445,236,U,1,4
2700794,03,3,1,1,1,1,1,2,1,1,,210,02445,236,U,1,4
2700794,02,3,1,1,1,1,1,1,1,1,,210,02445,236,U,1,4
2700794,05,3,1,1,1,1,1,1,2,1,,210,02445,236,U,1,4
2700796,01,2,1,1,1,1,1,1,4,2,2,217,02446,236,U,1,4
2700796,04,3,1,1,1,1,1,1,2,1,,217,02446,236,U,1,4
2700796,05,2,1,1,1,1,1,2,3,1,,217,02446,236,U,1,4
2700796,02,3,1,1,1,1,1,1,4,1,,217,02446,236,U,1,4
2700803,03,3,1,1,1,1,1,1,4,1,,226,02447,236,U,1,4
2700803,05,3,1,1,1,1,1,1,5,1,,226,02447,236,U,1,4
2700803,01,3,1,1,1,1,1,1,4,1,,226,02447,236,U,1,4
2700808,03,3,1,1,1,1,2,1,3,1,,243,02448,236,U,1,4
2700808,01,3,1,1,1,1,1,1,6,1,,243,02448,236,U,1,4
2700808,04,3,1,1,1,1,1,1,5,1,,243,02448,236,U,1,4
2700810,04,2,1,1,1,1,1,2,3,1,,198,02449,236,U,1,4
2700810,03,3,1,1,1,1,1,2,5,1,,198,02449,236,U,1,4
2700810,02,3,1,1,1,1,1,2,2,1,,198,02449,236,U,1,4
2700810,05,3,1,1,1,1,1,1,4,1,,198,02449,236,U,1,4
2700815,04,3,2,1,1,1,1,2,4,1,,195,02450,236,U,1,4
2700815,01,3,1,1,1,1,1,1,1,1,,195,02450,236,U,1,4
2700815,05,3,1,1,1,1,1,1,5,1,,195,02450,236,U,1,4
2700815,03,3,2,1,1,1,1,2,5,1,,195,02450,236,U,1,4
2700815,02,3,1,1,1,1,1,1,2,1,,195,02450,236,U,1,4
2700819,03,3,1,1,1,1,1,1,4,1,,188,02451,236,U,1,4
2700819,02,3,1,1,1,1,1,2,1,1,,188,02451,236,U,1,4
2700819,05,3,1,1,1,1,1,1,2,1,,188,02451,236,U,1,4
2700819,01,3,1,1,1,1,2,1,2,1,,188,02451,236,U,1,4
2700819,04,2,1,1,1,1,1,1,4,1,,188,02451,236,U,1,4
2700839,04,3,1,1,1,1,1,2,1,1,,287,02452,236,U,1,4
2700839,05,3,1,1,1,1,1,2,4,1,,287,02452,236,U,1,4
2700839,01,2,1,1,1,1,1,1,4,1,,287,02452,236,U,1,4
2700840,04,3,1,1,1,1,1,1,4,1,,229,02453,236,U,1,4
2700840,02,3,1,1,1,1,1,2,4,1,,229,02453,236,U,1,4
2700840,01,3,1,1,1,1,1,2,2,1,,229,02453,236,U,1,4
2700840,03,3,1,1,1,1,1,1,1,1,,229,02453,236,U,1,4
2700843,03,3,1,1,1,1,1,2,3,1,,276,02454,236,U,1,4
2700843,05,3,1,1,1,1,1,1,5,1,,276,02454,236,U,1,4
2700880,16,3,1,1,1,1,1,1,4,1,,433,02455,229,U,2,3
2700880,17,3,1,1,1,1,1,1,4,1,,433,02455,229,U,2,3
2700880,18,2,1,1,1,1,1,2,4,1,,433,02455,229,U,2,3
2700880,19,3,1,1,1,1,1,1,4,1,,433,02455,229,U,2,3
2700880,04,3,1,1,1,1,1,1,4,1,,433,02455,229,U,2,3
2700880,07,3,1,1,1,1,1,2,3,1,,433,02455,229,U,2,3
2700880,08,2,1,1,1,1,1,2,6,1,,433,02455,229,U,2,3
2700880,11,3,1,1,1,1,1,2,3,1,,433,02455,229,U,2,3
2700880,13,3,1,1,1,1,1,1,3,1,,433,02455,229,U,2,3
2700880,02,3,1,1,1,1,1,2,4,1,,433,02455,229,U,2,3
2700880,09,2,1,1,1,1,1,2,2,1,,433,02455,229,U,2,3
2700880,06,2,1,1,1,2,1,2,4,1,,433,02455,229,U,2,3
2700880,05,2,1,1,1,1,1,2,5,1,,433,02455,229,U,2,3
2700880,01,3,1,1,1,1,1,2,6,1,,433,02455,229,U,2,3
2700880,03,2,1,1,1,1,1,1,6,1,,433,02455,229,U,2,3
2700880,10,2,1,1,1,1,1,2,4,1,,433,02455,229,U,2,3
2701096,19,3,1,1,1,1,1,1,3,1,,585,02456,229,U,2,3
2701096,15,2,1,1,1,1,2,2,1,1,,585,02456,229,U,2,3
2701096,14,3,1,1,1,1,1,1,3,1,,585,02456,229,U,2,3
2701096,12,3,1,1,1,1,1,1,1,1,,585,02456,229,U,2,3
2701096,17,3,1,1,1,1,1,1,3,1,,585,02456,229,U,2,3
2701096,09,3,1,1,1,1,1,1,3,1,,585,02456,229,U,2,3
2701096,08,3,1,1,1,1,1,1,3,1,,585,02456,229,U,2,3
2701096,10,2,1,1,1,2,2,2,6,1,,585,02456,229,U,2,3
2701096,18,2,1,1,1,1,1,1,5,1,,585,02456,229,U,2,3
2701096,03,2,1,1,1,1,1,2,6,1,,585,02456,229,U,2,3
2701096,01,3,1,1,1,1,1,1,3,1,,585,02456,229,U,2,3
2701096,13,3,1,1,1,1,2,2,4,1,,585,02456,229,U,2,3
2701096,11,3,1,1,1,1,1,1,6,1,,585,02456,229,U,2,3
2701096,07,3,1,1,1,1,1,2,2,1,,585,02456,229,U,2,3
2701096,05,3,1,1,1,1,1,1,8,1,,585,02456,229,U,2,3
2701096,04,3,1,1,1,1,2,2,1,1,,585,02456,229,U,2,3
2701096,20,3,1,2,1,1,1,1,5,1,,585,02456,229,U,2,3
2701096,16,3,1,1,1,1,2,1,2,1,,585,02456,229,U,2,3
2701208,09,2,2,1,1,1,2,2,5,1,,2529,02457,228,U,2,2
2701208,16,2,2,1,1,2,2,2,2,1,,2529,02457,228,U,2,2
2701208,04,3,1,1,1,1,1,1,5,1,,2529,02457,228,U,2,2
2701208,18,3,1,1,1,1,1,1,3,1,,2529,02457,228,U,2,2
2701208,03,3,1,1,1,1,1,2,4,1,,2529,02457,228,U,2,2
2701208,20,3,1,1,1,1,1,1,5,1,,2529,02457,228,U,2,2
2701208,17,2,1,1,1,1,1,2,1,1,,2529,02457,228,U,2,2
2701208,19,3,1,1,1,1,1,2,2,1,,2529,02457,228,U,2,2
2701208,15,2,1,1,1,2,2,2,5,1,,2529,02457,228,U,2,2
2701208,05,2,4,1,1,1,1,2,4,1,,2529,02457,228,U,2,2
2701208,02,2,1,1,1,1,2,2,1,1,,2529,02457,228,U,2,2
2701208,01,3,2,1,1,1,1,2,6,1,,2529,02457,228,U,2,2
2701208,12,3,1,1,1,1,1,1,5,1,,2529,02457,228,U,2,2
2701208,14,2,1,1,1,1,1,2,2,1,,2529,02457,228,U,2,2
2701208,07,2,2,1,1,1,2,2,5,1,,2529,02457,228,U,2,2
2701208,06,3,1,1,1,1,1,1,3,1,,2529,02457,228,U,2,2
2701208,10,2,1,1,1,1,1,1,6,1,,2529,02457,228,U,2,2
2701208,11,2,1,1,1,1,1,1,2,1,,2529,02457,228,U,2,2
2701208,13,2,1,1,1,1,1,2,5,1,,2529,02457,228,U,2,2
2701208,08,3,1,1,1,1,1,1,5,1,,2529,02457,228,U,2,2
2701286,18,3,1,1,1,1,1,1,4,1,,2669,02458,228,U,2,2
2701286,05,3,1,1,1,1,1,1,3,1,,2669,02458,228,U,2,2
2701286,06,2,1,2,1,1,2,2,2,1,,2669,02458,228,U,2,2
2701286,07,2,1,2,1,1,1,2,5,1,,2669,02458,228,U,2,2
2701286,08,3,1,1,1,1,1,1,6,2,2,2669,02458,228,U,2,2
2701286,10,2,1,1,1,1,1,2,4,1,,2669,02458,228,U,2,2
2701286,09,2,4,1,1,2,2,2,4,1,,2669,02458,228,U,2,2
2701286,15,2,1,2,1,1,2,2,4,1,,2669,02458,228,U,2,2
2701286,16,3,1,1,1,1,1,2,2,1,,2669,02458,228,U,2,2
2701286,17,2,1,1,1,2,2,2,2,1,,2669,02458,228,U,2,2
